MutationType	SP77443	SP72118	SP76891	SP125732	SP125716	SP125746	SP125797	SP76057	SP69565	SP75202	SP110736	SP107774	SP110779	SP107805	SP110789	SP71846	SP70122	SP71404	SP76955	SP107781	SP70202	SP70677	SP70082	SP70288	SP70266	SP107956	SP70956	SP108017	SP71536	SP70756	SP76675	SP71480	SP70313	SP73319	SP107813	SP77339	SP76017	SP76915	SP71974	SP70178	SP107920	SP110798	SP107952	SP70465	SP70780	SP110803	SP107915	SP71132	SP71552	SP69573	SP75681	SP107874	SP110816	SP77203	SP76515	SP110770	SP69812	SP76136	SP70106	SP108059	SP108020	SP76867	SP108088	SP71734	SP76001	SP108033	SP110822	SP69762	SP107945	SP107770	SP73263	SP77131	SP75322	SP70046	SP70932	SP71758	SP71228	SP76353	SP69587	SP69898	SP75977	SP70226	SP108068	SP107784	SP110824	SP76843	SP71456	SP108065	SP70860	SP71084	SP72262	SP69705	SP107786	SP71576	SP108123	SP74896	SP71950	SP108049	SP116965	SP77930	SP125807	SP125696	SP125725	SP125752	SP118048	SP117981	SP125749	SP125762	SP117164	SP117002	SP117158	SP125691	SP125721	SP125753	SP117972	SP125726	SP125800	SP117745	SP117351	SP117980	SP117878	SP125805	SP78013	SP118083	SP125772	SP117216	SP125784	SP117323	SP118046	SP77888	SP125766	SP125737	SP125763	SP125802	SP117656	SP77872	SP117309	SP117201	SP125685	SP117463	SP117568	SP125717	SP125707	SP125794	SP125756	SP117441	SP125780	SP125764	SP117690	SP125742	SP125804	SP125695	SP77986	SP125689	SP117523	SP125694	SP125745	SP117001	SP117949	SP117653	SP117522	SP125710	SP117214	SP125768	SP117722	SP125699	SP125771	SP125719	SP117648	SP125760	SP125770	SP77956	SP125785	SP125706	SP125705	SP125715	SP116962	SP117660	SP117643	SP125713	SP117760	SP116968	SP125775	SP125731	SP125733	SP78502	SP125791	SP125755	SP117340	SP125781	SP125783	SP116950	SP125712	SP125786	SP125693	SP116949	SP78533	SP117215	SP117040	SP117476	SP116985	SP125769	SP125778	SP117440	SP125730	SP125686	SP125758	SP77848	SP117974	SP117911	SP117165	SP117412	SP117650	SP117076	SP125757	SP125711	SP125811	SP125723	SP125809	SP125722	SP117908	SP125741	SP125724	SP117037	SP125777	SP117291	SP125793	SP125744	SP125795	SP125703	SP125761	SP117661	SP125776	SP117261	SP125698	SP125714	SP77972	SP77866	SP125704	SP117290	SP125738	SP135427	SP135403	SP102557	SP106801	SP106758	SP106808	SP102617	SP102605	SP117086	SP117700	SP135339	SP135324	SP102529	SP102507	SP102485	SP117043	SP135496	SP117228	SP118044	SP117984	SP135346	SP135492	SP102573	SP135460	SP117667	SP106815	SP106734	SP117796	SP102537	SP135334	SP102517	SP117493	SP106722	SP135434	SP106753	SP102523	SP102591	SP102547	SP118043	SP135478	SP102561	SP135274	SP106797	SP135488	SP135480	SP135455	SP135389	SP102597	SP102489	SP135410	SP135372	SP117223	SP135328	SP135444	SP106750	SP102511	SP102541	SP102567	SP117595	SP135440	SP135296	SP117294	SP135363	SP102499	SP117951	SP117085	SP106669	SP135316	SP135305	SP102581	SP106718	SP135451	SP135354	SP102611	SP135448	SP117758	SP135282	SP135288	SP135475	SP135416	SP117331	SP135468	SP135463	SP135422	SP135484	CPCT02030262T	CPCT02190001T	CPCT02160010T	CPCT02330006T	CPCT02030290T	CPCT02060058T	CPCT02130025T	CPCT02060167T	CPCT02090031T	CPCT02220061T	DRUP01020037T	CPCT02380033T	CPCT02100135T	CPCT02080286T	CPCT02380032T	CPCT02250006T	CPCT02050312T	CPCT02270017T	CPCT02060210T	CPCT02090039T	CPCT02110060T	CPCT02130044T	CPCT02130047T	WIDE01010068T	WIDE01010103T	CPCT02440009T	WIDE01010243T	CPCT02130079T	CPCT02130082T	CPCT02210054T	CPCT02120131T	CPCT02370030T	CPCT02090047T	CPCT02130118T	CPCT02080238T	CPCT02130120T	CPCT02030501T	CPCT02190041T	CPCT02130133T	CPCT02130129T	CPCT02290049T	CPCT02380050T	CPCT02090060T	CPCT02210068T	CPCT02410012T	DRUP01090022T	CPCT02050246T	CPCT02050244T	CPCT02060111T	CPCT02050070T	CPCT02250001T	CPCT02070231T	CPCT02210016T	CPCT02070132T	CPCT02180029T	CPCT02050195T	CPCT02060107T	CPCT02070177T	CPCT02030366T	CPCT02050223T	CPCT02060116T	CPCT02050239T	CPCT02210031T	CPCT02230035T	CPCT02050089T	CPCT02180009T	CPCT02330014T	CPCT02230001T	CPCT02040083T	CPCT02180020T	CPCT02050135T	CPCT02020483T	CPCT02080091T	CPCT02260012T	CPCT02210036T	CPCT02130014T	CPCT02130010T	CPCT02250002T	CPCT02090027T	DRUP01070119T	CPCT02050447T	CPCT02330135T	CPCT02200008T	CPCT02200009T
G[Del(T):R(8,)]G	0	5	1	132	2	1154	6	6	7	2	7	1	0	1	1	4	3	7	2	2	2	0	1	4	1	4	3	2	1	2	3	2	2	2	3	2	1	1	12	6	1	2	2	0	4	2	3	5	6	0	1	3	1	17	2	3	1	5	2	1	1	4	1	2	0	0	2	2	4	0	4	4	14	0	5	0	13	0	0	4	0	0	2	0	3	4	0	6	5	1	1	3	7	0	2	3	2	0	2	1	5	1	4	2	9	0	1	0	2	4	0	10	2	6	0	4	0	8	2	0	1	2	5	0	0	2	0	5	4	0	0	1	3	1	2	0	0	3	2	2	7	4	0	1	5	0	1	4	0	0	2	1	1	3	0	3	0	1	12	0	0	3	2	4	2	7	12	0	1	2	171	2	5	2	3	0	0	1	4	4	2	0	1	0	2	0	5	3	8	1	0	3	3	0	6	1	4	0	3	2	0	1	1	5	1	1	5	1	0	2	0	2	0	0	3	1	2	2	4	5	1	3	5	1	0	1	0	1	2	2	2	6	0	0	5	1	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	13	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	4	2	3	3	2	7	11	3	10	2	2	3	0	8	8	1	5	3	2	6	2	12	5	0	4	3	3	4	2	8	4	3	5	6	1	1	20	3	3	6	1	2	0	1	4	4	6	3	1	6	3	5916	5	0	1	6	0	2	2	4	1	0	5	68	5	1	0	2	15	3	10	2	5	5	3	7	2	4	287	4	5	2	0
A[Ins(C):R0]A	1	0	1	3	2	9	2	1	0	1	3	2	4	4	22	1	5	6	0	1	2	0	0	1	0	3	3	1	1	1	1	1	1	0	1	0	0	4	9	2	1	1	0	0	2	0	0	0	3	1	5	1	0	7	0	4	1	6	4	0	1	2	3	2	0	1	6	1	2	0	0	4	39	1	1	1	3	2	0	1	1	7	2	1	2	3	2	3	0	0	1	4	1	2	1	0	0	0	4	1	1	2	7	2	39	1	1	5	1	1	0	2	1	0	1	1	0	0	1	0	0	1	2	2	0	1	1	5	2	0	6	1	2	0	0	1	1	1	2	2	3	1	0	1	15	0	1	2	0	0	9	1	0	5	1	0	0	1	2	0	1	0	1	3	0	0	5	3	0	0	4	1	5	8	0	0	2	1	2	4	0	0	4	1	2	1	1	3	1	0	2	0	0	1	3	3	1	0	1	0	2	0	7	1	0	1	2	0	1	0	0	3	1	1	1	0	1	1	3	0	2	3	0	2	4	0	2	0	2	0	2	1	2	0	3	10	1	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	10	1	1	3	4	1	3	2	3	1	1	1	0	2	2	1	0	2	0	2	0	5	2	1	1	1	1	2	4	2	2	6	1	1	0	0	3	1	1	0	2	1	3	0	7	1	22	3	2	4	1	89	11	0	4	6	1	1	0	1	5	3	0	31	3	0	0	1	36	9	3	2	2	2	0	3	1	1	7	1	0	2	0
A[Ins(C):R0]T	0	0	0	0	0	0	0	0	0	0	0	0	1	2	8	0	0	1	1	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	2	0	0	1	1	0	0	2	0	2	0	0	0	1	10	1	0	0	0	1	0	1	7	0	0	0	0	0	7	1	0	0	0	3	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	3	0	17	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	11	0	2	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	2	1	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	5	0	0	2	0	0	0	0	1	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	1	2	4	1	0	1	0	1	0	2	3	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1	0	0	4	1	1	0	0	2	0	0	0	1	2	3	0	3	1	17	0	0	2	1	14	4	0	1	0	0	0	1	0	2	0	1	7	2	0	0	0	14	3	0	3	0	1	1	0	0	2	0	1	1	1	0
Ins(C):R(0,3)	7	3	7	17	7	100	4	3	3	1	7	6	13	3	12	5	4	6	2	4	2	4	2	8	4	12	4	1	5	3	7	3	5	0	12	5	6	5	17	6	9	4	10	4	3	6	5	7	18	2	5	8	3	13	2	6	1	10	7	4	2	4	2	3	2	6	8	2	6	4	9	9	14	5	3	6	9	3	1	6	4	3	4	9	4	6	10	5	4	3	0	7	10	3	3	5	3	6	10	2	4	7	5	4	16	8	3	8	7	8	6	6	2	7	5	8	0	2	8	7	1	2	6	11	2	6	5	6	5	1	7	4	8	3	7	1	7	4	4	4	5	4	0	8	8	2	2	8	0	9	18	6	1	11	3	8	2	5	3	2	3	13	2	6	8	6	16	2	5	4	94	2082	2	8	5	0	8	9	10	10	4	3	2	5	7	5	1	7	6	4	3	8	5	3	7	6	2	0	9	4	4	1	14	7	5	3	2	1	5	3	7	5	5	2	4	3	4	10	5	2	2	9	5	2	5	7	1	4	7	4	5	4	6	2	7	4	3	1	3	16	4	3	0	1	1	2	3	3	2	0	1	5	1	2	1	2	3	1	5	0	0	0	0	3	0	2	4	1	2	2	3	4	1	0	5	0	3	2	1	3	0	0	0	2	12	1	3	2	2	1	3	2	0	3	1	2	3	1	4	2	8	4	0	2	0	0	0	3	4	10	2	2	1	5	8	1	2	0	2	0	3	1	0	3	4	1	5	6	12	4	13	5	11	9	6	19	23	7	7	5	5	6	6	6	8	10	6	6	10	10	3	2	3	6	10	12	0	7	17	7	4	6	3	9	10	2	6	10	10	12	7	12	14	19	7	4	8	6	277	8	6	2	12	7	8	4	3	8	4	6	19	15	6	3	6	17	16	9	10	13	16	11	7	4	1	34	7	5	4	12
Ins(C):R(4,6)	0	8	3	113	4	415	4	8	14	3	5	4	7	5	3	5	6	18	15	4	5	1	4	6	3	3	2	1	6	0	5	6	2	6	8	6	0	5	12	4	5	8	4	1	8	0	9	8	5	4	6	9	4	7	6	5	0	4	92	0	6	2	1	3	0	3	2	6	7	0	5	7	26	1	2	3	7	1	3	7	2	4	9	10	4	10	7	10	4	7	3	5	7	2	2	2	10	3	18	4	3	44	7	6	15	3	3	7	4	5	5	15	6	17	3	3	7	10	3	3	1	4	8	3	6	2	5	7	2	1	8	5	16	7	2	0	2	8	1	13	5	3	0	5	3	4	7	9	2	2	8	3	0	9	2	9	5	4	10	2	4	5	4	5	4	4	21	1	7	5	712	104	3	2	0	2	2	8	9	10	7	7	6	1	3	2	2	6	6	2	0	5	21	6	23	6	1	4	8	4	3	2	12	4	3	6	3	2	8	4	2	1	2	2	3	5	3	5	10	4	3	13	2	2	8	5	3	3	2	4	2	5	5	3	7	4	7	1	3	16	0	1	0	0	1	1	0	1	0	0	1	3	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	2	0	1	1	0	1	1	1	0	1	0	1	1	3	0	10	1	1	0	0	0	2	0	0	0	1	1	1	0	2	0	1	1	0	0	0	1	0	1	0	0	1	2	5	1	1	0	1	1	0	1	0	0	1	1	4	4	4	7	4	3	15	3	2	18	10	5	6	2	8	4	4	4	9	8	5	5	10	4	3	8	6	3	5	7	4	6	7	3	11	7	2	15	4	5	6	5	2	1	5	8	9	8	2	4	6	1	1129	3	3	3	4	4	9	2	2	7	5	4	30	3	1	2	3	13	16	13	2	25	16	4	10	5	3	41	4	2	7	2
Ins(C):R(7,)	7	6	1	59	6	397	5	10	11	0	7	6	3	0	2	5	5	7	14	1	3	1	0	10	5	6	3	3	4	2	11	4	2	1	7	2	1	6	20	4	10	3	1	1	8	1	7	10	8	2	8	9	8	17	6	8	0	3	7	6	5	5	4	5	3	2	6	3	5	7	5	12	31	5	6	2	9	4	2	16	4	4	5	20	2	11	4	4	4	3	2	7	16	5	1	5	3	0	13	0	10	8	9	6	14	7	0	6	4	22	3	25	2	10	8	6	1	17	1	8	5	4	12	2	2	5	3	3	8	0	2	3	19	7	2	0	11	8	1	11	4	6	0	4	3	8	16	9	3	4	3	3	0	15	9	7	5	6	8	3	10	7	6	11	5	9	17	0	1	3	504	0	2	5	5	0	1	8	17	3	7	5	5	4	3	1	3	5	2	4	3	16	5	2	16	3	2	1	8	4	7	2	3	3	0	8	5	2	11	8	6	3	2	4	3	3	2	4	11	2	4	17	4	2	6	4	3	7	5	4	2	10	6	2	3	5	5	0	2	9	2	1	0	0	1	1	0	0	0	0	0	0	3	0	3	0	1	0	0	0	2	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	1	6	0	6	3	1	0	0	0	0	1	0	0	0	1	2	0	0	3	0	0	0	0	0	0	0	1	0	2	1	2	5	0	2	0	0	1	1	0	0	0	0	0	1	8	5	5	7	9	15	14	0	15	10	8	6	1	9	1	5	10	7	11	9	4	9	12	2	6	4	6	8	4	5	10	18	11	10	15	5	22	8	2	7	9	3	8	8	8	11	11	3	5	3	5	1307	6	3	5	17	5	15	1	3	10	4	15	46	2	1	1	13	16	9	9	13	13	20	5	12	5	0	110	9	3	5	4
A[Ins(T):R(0,4)]A	4	3	6	21	7	76	5	6	8	2	8	6	3	7	5	2	6	12	3	1	5	3	3	6	5	14	4	5	6	3	7	5	6	1	5	4	3	5	6	7	2	4	14	5	5	1	4	4	6	3	7	6	3	6	9	2	1	8	4	4	3	8	8	4	1	4	5	7	6	5	8	7	23	10	2	3	21	2	1	12	4	2	5	16	4	9	3	7	7	7	4	4	10	6	5	0	4	1	10	4	12	4	4	5	17	3	2	7	3	4	7	14	4	3	3	6	1	6	1	3	3	4	6	5	2	9	0	4	6	0	5	5	13	8	6	0	5	6	5	6	6	2	0	4	10	5	4	8	5	6	11	3	1	12	1	3	1	3	8	3	2	4	4	10	4	0	9	5	2	4	120	378	7	4	0	1	5	4	8	7	5	5	3	4	5	2	6	3	9	4	3	7	3	1	7	7	3	4	4	8	6	3	14	5	0	5	4	1	6	3	5	6	3	6	7	5	3	7	11	2	5	16	2	6	3	8	2	6	2	5	3	4	10	2	2	5	2	0	5	14	1	2	0	0	1	1	6	1	0	0	1	8	1	1	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	3	2	2	1	3	3	0	2	0	2	1	2	1	0	1	8	4	3	4	0	1	1	0	1	2	0	2	4	1	3	0	2	2	0	3	1	0	0	2	2	10	1	0	2	2	8	1	11	2	4	2	1	1	0	1	1	2	4	8	10	8	12	6	14	8	2	14	10	11	5	2	5	4	4	6	7	7	4	9	9	15	3	7	7	9	14	4	2	4	8	8	15	12	8	8	5	6	18	0	7	14	17	9	15	11	5	4	12	7	411	7	9	7	19	5	9	6	2	6	4	13	27	8	3	3	10	30	17	10	9	4	15	6	15	8	6	40	11	13	2	4
A[Ins(T):R(0,4)]C	2	1	2	13	2	45	1	1	4	2	3	1	1	1	0	4	4	4	3	2	4	1	1	1	4	4	1	0	1	1	4	5	3	2	2	3	0	1	5	4	2	1	2	3	2	1	4	2	1	1	1	1	0	5	2	3	0	2	3	0	3	6	0	2	0	2	5	1	1	0	5	2	5	1	2	1	5	1	2	4	2	2	3	5	4	3	3	2	4	1	1	4	9	1	0	5	2	2	9	0	4	3	3	2	6	0	2	6	1	3	3	6	1	1	4	0	0	4	1	1	2	3	2	3	1	0	1	6	1	0	2	4	5	3	3	4	5	1	1	0	2	2	0	3	4	0	3	3	2	0	0	1	0	6	5	2	2	1	2	0	5	3	3	9	6	1	5	3	2	5	78	394	0	7	0	0	3	2	3	5	2	1	3	0	0	2	3	0	4	0	2	3	0	0	3	4	1	2	3	2	2	0	4	3	1	5	0	1	4	0	2	3	0	5	3	2	3	0	3	0	1	6	2	0	5	0	1	0	0	1	3	0	2	4	3	2	2	1	1	5	2	2	0	0	0	0	0	1	2	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	3	0	1	0	0	0	1	0	7	0	4	0	0	0	1	0	0	0	0	0	0	1	2	1	1	2	1	0	0	0	0	1	0	2	0	1	1	0	4	0	1	0	2	0	0	1	1	0	0	0	2	3	2	0	2	2	6	4	1	2	3	2	3	1	0	2	3	3	2	4	1	2	3	2	0	4	1	7	3	2	4	1	6	1	2	4	1	3	2	0	2	1	2	1	2	5	6	1	8	1	1	5	100	6	2	0	2	0	2	1	0	4	0	1	11	5	1	0	2	11	5	4	2	4	7	1	4	1	0	7	4	3	3	0
A[Ins(T):R(0,4)]G	3	7	3	23	3	106	4	1	6	0	1	3	1	3	6	3	5	4	2	1	3	1	1	6	5	5	3	5	1	2	6	2	2	2	0	2	0	1	8	6	5	1	5	6	3	0	8	3	7	5	4	7	0	3	3	5	2	4	3	3	3	5	1	4	2	5	8	0	3	0	5	8	9	2	1	2	3	0	1	5	0	4	6	13	3	6	5	1	1	4	3	3	8	1	3	1	3	2	10	1	3	3	3	7	8	2	3	0	3	3	2	6	4	4	1	2	0	6	2	3	4	1	6	3	2	2	0	5	6	0	5	2	7	0	1	2	3	4	4	4	4	1	0	8	2	2	5	6	1	1	13	2	0	11	2	2	1	3	3	3	2	4	5	12	2	2	7	3	1	0	173	446	3	4	3	1	4	5	8	5	1	4	4	3	1	2	1	3	6	1	7	1	3	2	5	3	2	6	2	1	6	1	4	5	2	2	3	0	3	8	3	3	1	1	1	2	1	3	5	4	0	3	2	1	6	3	2	5	2	7	0	5	6	2	5	5	3	1	2	8	1	0	0	1	0	0	1	0	0	0	0	3	0	5	0	0	0	1	1	0	2	1	1	0	0	1	1	0	0	0	0	2	0	0	2	0	2	1	1	3	0	0	0	0	2	0	6	2	0	0	0	0	2	0	0	1	0	1	1	0	3	1	0	1	2	0	2	0	1	2	0	0	0	1	2	1	1	1	1	1	0	0	0	1	1	0	2	8	4	2	5	2	7	3	1	7	4	1	3	1	3	5	3	1	3	3	4	4	2	8	0	3	4	1	8	1	3	6	6	0	9	7	2	8	5	0	2	2	1	6	5	7	5	6	0	0	3	6	203	8	3	2	1	2	11	4	1	3	2	3	22	5	0	0	5	9	18	5	3	3	5	2	2	0	2	18	6	1	2	2
C[Ins(T):R(0,4)]A	1	2	0	9	5	50	2	2	1	2	5	3	4	0	1	2	4	3	3	1	1	1	2	3	4	4	1	0	1	6	1	5	3	3	2	3	2	3	5	4	4	1	8	3	4	3	0	3	1	2	2	2	2	1	3	0	0	3	3	5	1	0	1	1	1	1	4	2	2	2	1	5	7	4	1	1	2	1	0	3	1	6	1	3	1	3	2	3	2	2	2	1	4	0	2	0	2	1	11	0	2	2	2	2	5	0	1	1	4	2	1	7	0	0	4	3	0	2	2	0	0	0	3	4	0	3	1	5	3	2	4	3	5	2	1	2	5	5	3	4	7	0	0	3	3	0	1	1	2	0	6	3	2	7	3	0	2	1	1	1	3	4	0	4	1	0	6	2	3	2	37	177	2	2	2	0	3	3	1	6	1	3	2	3	2	3	1	0	4	4	2	5	1	5	6	3	1	4	3	3	9	2	7	2	1	1	3	0	1	2	3	2	2	1	2	0	1	5	2	0	7	3	0	2	3	0	2	3	0	3	2	3	3	0	0	3	0	1	3	4	1	3	1	1	0	3	1	0	0	0	4	2	1	5	1	4	0	2	0	0	2	2	0	0	1	0	4	0	1	4	0	3	0	1	3	0	2	0	3	2	0	0	0	1	2	0	0	0	1	0	0	0	2	1	0	1	2	5	4	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	3	1	1	1	1	4	0	1	1	0	1	3	1	2	4	3	1	2	1	1	2	1	6	4	1	2	4	3	3	1	0	5	1	1	2	3	1	1	3	3	4	4	1	5	8	1	5	1	3	5	2	1	3	3	4	6	2	4	2	5	6	1	1	1	83	3	0	1	6	4	0	4	0	2	1	2	7	3	1	1	4	4	4	3	2	6	4	2	5	1	1	5	5	2	4	1
C[Ins(T):R(0,4)]C	2	3	1	4	4	61	4	0	4	1	1	4	2	1	4	0	1	6	0	1	1	0	0	1	2	5	4	0	0	5	2	2	1	1	3	1	1	0	2	1	4	2	2	0	3	1	1	0	3	0	4	4	1	6	6	4	0	2	3	2	1	2	2	1	0	1	4	4	0	3	4	2	3	0	3	1	4	3	0	3	3	3	0	2	2	4	5	1	2	0	1	3	2	0	4	1	1	0	13	1	6	1	3	0	1	3	1	2	1	1	2	6	1	1	2	2	1	1	2	5	1	2	2	0	1	1	0	1	0	1	1	0	2	1	1	0	3	2	1	0	0	2	0	3	2	3	0	4	1	1	4	1	0	3	2	1	2	0	1	1	3	1	2	5	2	2	5	1	2	3	56	312	0	3	3	0	2	1	3	1	2	2	3	1	1	1	2	3	0	1	4	1	4	3	2	1	1	1	6	1	4	0	6	2	2	3	0	1	4	3	0	4	2	3	1	2	0	1	3	0	3	3	1	1	4	0	1	0	2	0	2	0	3	1	2	3	2	1	2	10	1	0	0	0	1	0	0	3	0	0	1	0	1	0	2	1	1	1	1	0	1	0	0	0	0	1	3	0	1	1	1	0	0	0	2	0	0	0	0	2	0	0	0	1	3	0	0	2	1	2	0	0	0	0	0	0	1	2	2	0	0	0	0	1	1	0	0	1	0	1	0	0	2	0	3	1	2	1	0	3	1	1	0	0	2	0	2	2	3	5	6	1	2	3	5	4	6	2	5	0	3	4	4	0	0	0	1	1	1	8	1	1	1	1	5	5	3	3	7	7	4	6	1	5	4	1	4	1	5	6	3	2	5	9	2	0	2	4	158	2	7	0	3	1	7	1	2	4	0	7	18	5	1	1	3	6	7	2	4	2	5	1	7	1	0	10	3	1	2	1
C[Ins(T):R(0,4)]G	4	5	5	14	4	135	3	2	4	0	3	4	4	3	5	5	2	5	1	2	3	2	2	9	4	3	0	2	1	1	2	1	1	1	3	2	1	1	2	3	2	3	4	2	5	4	2	1	4	0	2	4	1	4	1	3	1	6	0	0	3	2	2	3	1	2	0	0	5	5	2	6	7	0	1	1	6	1	0	4	5	1	3	9	0	0	4	2	2	2	2	1	3	3	3	2	3	2	9	2	4	2	0	3	3	3	1	1	1	3	4	5	2	2	4	3	1	2	3	3	2	2	3	1	2	3	3	4	2	4	2	3	3	2	4	2	3	4	4	1	3	4	1	1	2	2	2	7	2	1	9	1	0	0	3	1	1	2	3	1	4	4	2	8	4	1	7	1	1	1	105	341	1	4	2	1	2	1	5	2	2	1	5	3	3	0	0	6	6	3	1	1	2	4	4	7	0	2	4	2	5	0	5	5	1	3	3	1	2	5	2	3	0	1	1	1	1	3	4	1	4	6	0	0	6	1	1	2	2	2	4	1	4	1	2	3	4	0	2	4	0	1	0	0	1	0	0	3	0	0	1	2	1	1	1	0	1	2	2	0	1	0	0	0	2	0	1	1	0	2	0	2	1	0	3	1	3	1	1	0	0	1	0	1	2	1	4	5	0	0	1	0	2	1	0	0	0	1	2	0	2	1	1	3	1	0	0	0	0	2	0	1	0	0	2	0	1	1	1	1	3	1	0	0	1	0	1	4	3	3	4	0	4	4	0	6	4	3	3	3	5	5	2	2	2	1	2	5	1	2	1	3	1	2	6	1	2	5	8	1	1	5	0	1	1	0	5	1	5	2	3	3	2	4	0	1	3	2	205	2	3	1	2	5	5	1	0	4	1	4	13	8	1	0	1	6	10	3	2	3	3	1	6	1	0	18	3	0	2	0
G[Ins(T):R(0,4)]A	4	0	2	9	4	21	3	2	4	5	3	2	2	4	4	4	1	1	1	1	2	1	1	1	5	6	4	1	4	1	7	1	2	1	3	0	1	5	4	1	2	1	8	6	3	1	2	8	3	1	3	3	4	4	5	1	1	5	2	6	5	3	2	6	1	1	3	2	3	6	3	1	7	2	2	1	5	1	2	2	2	2	6	3	3	4	3	3	3	3	8	1	2	2	5	2	4	2	4	0	3	2	7	2	6	6	0	7	2	2	3	7	2	5	1	1	0	6	2	8	2	2	6	5	0	5	4	6	4	0	4	6	2	1	6	0	1	1	5	1	6	1	0	3	2	8	2	2	3	2	4	2	1	11	1	1	1	5	3	0	1	5	7	5	8	2	5	1	4	3	16	207	3	2	2	1	0	2	3	3	0	7	1	4	2	2	2	5	3	2	3	5	3	2	6	9	3	3	4	0	4	2	4	2	0	3	4	0	9	2	2	2	1	2	0	8	5	5	2	3	1	4	3	6	1	2	2	2	1	1	6	1	2	4	2	1	6	2	5	0	2	1	0	2	0	1	1	1	0	0	2	3	2	5	2	0	1	1	2	1	0	1	1	0	0	1	0	1	3	4	0	2	0	1	3	0	0	0	3	1	2	0	1	1	6	2	2	3	3	0	1	1	1	5	0	1	3	1	3	0	3	2	1	1	2	0	0	4	1	1	0	2	1	0	3	1	2	0	1	2	3	3	1	1	1	2	3	2	2	2	5	2	3	5	2	8	4	2	2	4	3	2	3	2	1	6	0	0	2	6	1	1	1	2	2	7	0	5	8	3	4	3	1	4	4	4	4	2	1	7	1	5	3	1	3	2	4	5	43	2	1	2	2	4	4	1	4	6	1	4	1	4	4	1	4	5	3	2	4	4	5	2	7	3	1	9	5	2	5	0
