"TCGA-13-0889-01A-01W-0420-08"
"A[Del(C):R1]A"	0
"A[Del(C):R1]G"	0
"A[Del(C):R1]T"	0
"A[Del(C):R2]A"	0
"A[Del(C):R2]G"	0
"A[Del(C):R2]T"	0
"A[Del(C):R3]A"	0
"A[Del(C):R3]G"	0
"A[Del(C):R3]T"	0
"A[Del(C):R4]A"	0
"A[Del(C):R4]G"	0
"A[Del(C):R4]T"	0
"A[Del(C):R5]A"	0
"A[Del(C):R5]G"	0
"A[Del(C):R5]T"	0
"A[Del(C):R6]A"	0
"A[Del(C):R6]G"	0
"A[Del(C):R6]T"	0
"A[Del(C):R7]A"	0
"A[Del(C):R7]G"	0
"A[Del(C):R7]T"	0
"A[Del(C):R8]A"	0
"A[Del(C):R8]G"	0
"A[Del(C):R8]T"	0
"A[Del(C):R(9,)]A"	0
"A[Del(C):R(9,)]G"	0
"A[Del(C):R(9,)]T"	0
"G[Del(C):R1]A"	0
"G[Del(C):R1]G"	0
"G[Del(C):R1]T"	0
"G[Del(C):R2]A"	0
"G[Del(C):R2]G"	0
"G[Del(C):R2]T"	0
"G[Del(C):R3]A"	0
"G[Del(C):R3]G"	0
"G[Del(C):R3]T"	0
"G[Del(C):R4]A"	0
"G[Del(C):R4]G"	0
"G[Del(C):R4]T"	0
"G[Del(C):R5]A"	0
"G[Del(C):R5]G"	0
"G[Del(C):R5]T"	0
"G[Del(C):R6]A"	0
"G[Del(C):R6]G"	0
"G[Del(C):R6]T"	0
"G[Del(C):R7]A"	0
"G[Del(C):R7]G"	0
"G[Del(C):R7]T"	0
"G[Del(C):R8]A"	0
"G[Del(C):R8]G"	0
"G[Del(C):R8]T"	0
"G[Del(C):R(9,)]A"	0
"G[Del(C):R(9,)]G"	0
"G[Del(C):R(9,)]T"	0
"T[Del(C):R1]A"	0
"T[Del(C):R1]G"	0
"T[Del(C):R1]T"	0
"T[Del(C):R2]A"	0
"T[Del(C):R2]G"	0
"T[Del(C):R2]T"	0
"T[Del(C):R3]A"	0
"T[Del(C):R3]G"	0
"T[Del(C):R3]T"	0
"T[Del(C):R4]A"	0
"T[Del(C):R4]G"	0
"T[Del(C):R4]T"	0
"T[Del(C):R5]A"	0
"T[Del(C):R5]G"	0
"T[Del(C):R5]T"	0
"T[Del(C):R6]A"	0
"T[Del(C):R6]G"	0
"T[Del(C):R6]T"	0
"T[Del(C):R7]A"	0
"T[Del(C):R7]G"	0
"T[Del(C):R7]T"	0
"T[Del(C):R8]A"	0
"T[Del(C):R8]G"	0
"T[Del(C):R8]T"	0
"T[Del(C):R(9,)]A"	0
"T[Del(C):R(9,)]G"	0
"T[Del(C):R(9,)]T"	0
"A[Del(T):R1]A"	0
"A[Del(T):R1]C"	0
"A[Del(T):R1]G"	0
"A[Del(T):R2]A"	0
"A[Del(T):R2]C"	0
"A[Del(T):R2]G"	0
"A[Del(T):R3]A"	0
"A[Del(T):R3]C"	0
"A[Del(T):R3]G"	0
"A[Del(T):R4]A"	0
"A[Del(T):R4]C"	0
"A[Del(T):R4]G"	0
"A[Del(T):R5]A"	0
"A[Del(T):R5]C"	0
"A[Del(T):R5]G"	0
"A[Del(T):R6]A"	0
"A[Del(T):R6]C"	0
"A[Del(T):R6]G"	0
"A[Del(T):R7]A"	0
"A[Del(T):R7]C"	0
"A[Del(T):R7]G"	0
"A[Del(T):R8]A"	0
"A[Del(T):R8]C"	0
"A[Del(T):R8]G"	0
"A[Del(T):R(9,)]A"	0
"A[Del(T):R(9,)]C"	0
"A[Del(T):R(9,)]G"	0
"C[Del(T):R1]A"	0
"C[Del(T):R1]C"	0
"C[Del(T):R1]G"	0
"C[Del(T):R2]A"	0
"C[Del(T):R2]C"	0
"C[Del(T):R2]G"	0
"C[Del(T):R3]A"	0
"C[Del(T):R3]C"	0
"C[Del(T):R3]G"	0
"C[Del(T):R4]A"	0
"C[Del(T):R4]C"	0
"C[Del(T):R4]G"	0
"C[Del(T):R5]A"	0
"C[Del(T):R5]C"	0
"C[Del(T):R5]G"	0
"C[Del(T):R6]A"	0
"C[Del(T):R6]C"	0
"C[Del(T):R6]G"	0
"C[Del(T):R7]A"	0
"C[Del(T):R7]C"	0
"C[Del(T):R7]G"	0
"C[Del(T):R8]A"	0
"C[Del(T):R8]C"	0
"C[Del(T):R8]G"	0
"C[Del(T):R(9,)]A"	0
"C[Del(T):R(9,)]C"	0
"C[Del(T):R(9,)]G"	0
"G[Del(T):R1]A"	0
"G[Del(T):R1]C"	0
"G[Del(T):R1]G"	0
"G[Del(T):R2]A"	0
"G[Del(T):R2]C"	0
"G[Del(T):R2]G"	0
"G[Del(T):R3]A"	0
"G[Del(T):R3]C"	0
"G[Del(T):R3]G"	0
"G[Del(T):R4]A"	0
"G[Del(T):R4]C"	0
"G[Del(T):R4]G"	0
"G[Del(T):R5]A"	0
"G[Del(T):R5]C"	0
"G[Del(T):R5]G"	0
"G[Del(T):R6]A"	0
"G[Del(T):R6]C"	0
